Host,URL,sumDuration,countDuration
insightsportal_in_0,/content/dynamic/amdbundledefinition_ccdffb3fb711a2c4d0f5d055371953cf033b0b2a.js,15.515000,3.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_bd02756864511fd787121d929ef94fb4c338ee82.js,34.318400,10.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_4e7b09d0ddde5b7b1d01ae5ad4e09950a9a10304.js,1.200900,1.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/apikeys/datamodels/apikeyquery.js,1.925500,1.000000
insightsportal_in_0,/api/ping,148683.018900,38014.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/loadtimelist.js,4.155700,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_603dd83bec60a52a9f064eb1873881cb06fece14.js,13.788700,9.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_9362bd210e91c72ef8b52fb01746f92d19db09a1.js,54.323000,27.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_5e1e9563c6948f17ef19e34cefeac645f8e78271.js,44.384700,22.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_887e748a50bf7e5528eda43f575300a8bf9090fd.js,12.023600,5.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_bb520ee0b4e6a78cb14601337817c3dc521f1de0.js,2.408500,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_966599e0ea02fdf72eeb7880a8f45af75b0333b0.js,5.086900,2.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_8029faa55f804f0edfc66c0f84bbb76d400a2ba3.js,53.677400,6.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_9575dbced127cb50e3af64ad1f2812a328327295.js,1.520200,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_e7410f869c422157fdffa14c20b39c2c23efddd0.js,80.800600,31.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_02fded3c3e5b84ff71813cd8dcfbb29976629ac7.js,1.785400,1.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_53a38cf4ca47b28fb8da71b9d5eac31c6a3f9274.js,1.851500,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_de3db6ab497abbc06560843d5dcda1dc93b71a20.js,3.539000,1.000000
insightsportal_in_0,/content/1.0.5758.14696/scripts/shared/chartutils.js,2.176300,1.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/shared/favoritescommandbase.js,1.010400,1.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_31605b64c41d6a8bb76ccba1080c6d7af5586712.js,31.989000,15.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_aca561e8fbf633f02b90a0fbcdecc13b7ae495df.js,4.451600,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_7bb06dc012a6345da3491c07719b190676884b2b.js,106.263700,28.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/overview/viewmodels/usagepartviewmodel.js,1.654500,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_1ae662892a44dbfd149d9b6891985cfb9ae16dda.js,4.297200,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_58e46f75cfea02037c344f26d6c3b54b5a72b99f.js,23.264300,13.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/chartutils.js,5.536000,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_dc893575dbb13fda4a9a5c270fcca2a5505e294b.js,65.621400,43.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_abd697a6b2e1549c4442922071cc0b28d742edfa.js,3.737100,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_9077ec07a79cef2084a9412f7544fae8913c1ecd.js,21.913200,13.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_7a1c3ee984ed4d3ac8d277f054f263f25fb9d5cb.js,119.298600,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_077bcc7bcbd3548c024dee3f91be2e656c9b02b0.js,31.185700,5.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_2746f3a7429b9f60664a0f58f32414baead8635a.js,48.479300,32.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_9b8df5b165e8faab3d245d7fd385b43595d70274.js,1.694400,1.000000
insightsportal_in_0,/content/1.0.5756.21123/scripts/shared/datamodels/nodataqueries.js,1.324300,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_04186b80f5257384a5ccac7c9c63351c0401c319.js,2.740200,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_66f8543376b9f44a94f4ebf5228c811bd500447a.js,57.640100,22.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_3e6132d69a13cd8144a968903c9606c28277c801.js,15.872100,10.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_6f17f27dd0736ad7d3bd61e53e8201cfc89a2c26.js,6.844800,4.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_f4a0fc9f3b7493ec1f3e3097c9efeb07db8ee6e2.js,8.536000,3.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/edison/viewmodels/edisondetailsbladeviewmodel.js,1.797600,1.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/shared/datacontext.js,2.237600,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_c4c677a5ca48a44c4734a5cd9d18cc03ed59c32b.js,26.721200,17.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_12c142561e6df97ca11049340bf7de014b735a09.js,72.990700,36.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_0a6673ce1561da0e53b586d92712ab1a23a56e99.js,7.589600,4.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/resourcetokencache.js,2.131400,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_3993d9115315c269ef3464e62630ad42c3960d9a.js,27.318700,14.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_ad6c10749b7a44de69198abe97c20210d306ec63.js,4.506900,2.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/overview/viewmodels/metricsexplorercommandviewmodel.js,1.871200,1.000000
insightsportal_in_0,/insightsextension,1747859.649600,13662.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_567913cbea72ff55fc8ee1f95fddf1358d31fe63.js,54.048200,30.000000
insightsportal_in_0,/content/1.0.5756.21123/scripts/howyouloadextension.js,3.487300,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_98e83b760b923862be08efd5664b63a599d9b4e3.js,44.735000,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_cd9f09427c9a97cf0bfa587457a1a52788bc9209.js,55.631700,35.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_0d070e772ad78e5a5f9251c5fbd09a64b4a56421.js,31.639800,22.000000
insightsportal_in_0,/content/1.0.5758.14696/scripts/shared/refreshmanager.js,1.964000,1.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_74991946b35ea5b4971170afb6073a645a6b4402.js,28.641600,10.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_1524eacf9ec71da309e593314e75d5f632913793.js,227.624800,10.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/overview/viewmodels/aspnetoverviewbladeviewmodel.js,2.199600,1.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_b5f350ab0843941b0b0de78d4035811a23a3c7d0.js,55.291000,11.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_589f109ac5d4401ae9c936f295c172947e2fee6a.js,51.477900,31.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/componentidcache.js,2.707500,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_c1a41607df4eb8c9284fd2e99c8d3281ddff1efe.js,47.026700,24.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/shared/datamodels/applicationrowdata.js,3.436800,2.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_0ae592e931dfd1b81e769210d54aeef0dcd81342.js,35.820800,12.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/shared/datamodels/aggregatelistset.js,1.099600,1.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/overview/viewmodels/serverspartviewmodel.js,1.756700,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_0235cb2edec3c9965bde5aac37e71a7976dc2887.js,108.265400,15.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_b8adf21a2a690fe4eb854455c0400d99b14c025d.js,1.897100,1.000000
insightsportal_in_0,/content/1.0.5756.21123/scripts/oss/jszip.js,3.898200,1.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/enumerations.js,4.075500,2.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_6d8307df19fdeda093c372041a696263823435f9.js,3.552300,1.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/oss/jszip.js,28.760100,8.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_75fb97dd0d2e9c49dadde3126cd032452d6f0b2f.js,64.182200,33.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_598ed9ab5336b15cad0ffa26ae37824d1dba1e96.js,53.969300,34.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_45382ba10c63e20e24e306d992f15ecac8e82771.js,1.230000,1.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_4ade6ff82259028462688cad69e0b8aac476ed23.js,20.390800,7.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_94f71941ed0691fbce70e2ea929147e4e043571e.js,6.992000,3.000000
insightsportal_in_0,/content/1.0.5756.21123/scripts/aisdkutilities.js,1.797700,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_99733ca022cc37dec66a3f32e14962c9fc34e939.js,43.563300,29.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/overview/viewmodels/deleteapplicationcommand.js,2.225100,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_7fd0b828b567c198970dc15959e1b2ac0dad5b1c.js,3.129800,1.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/extensionbootstrap/extensionbootstrap.js,2.386400,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_d32b66a5c156da68ed14a5ac91e5dba18324af6d.js,17.844700,12.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_597610f069084d6ddf1b29cecb917d711d1330b8.js,1.830200,1.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/shared/datamodels/metricsmetadataresult.js,1.968800,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_505243d0fbc37939678d56991bc8db719788bb8f.js,42.218500,26.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_48e41abe784e5cb8be6682c8d1932bbb90be8d8a.js,3.544000,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_a437369bab7b901275958d8c4ca598b5cf0a54eb.js,48.580800,18.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_87a1d2f3c006c1587ff90b1efd5b87f6b77c376f.js,61.115700,30.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_f80e1210bad1e3543568851d50b80757a29679bf.js,73.533400,9.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_6964c41a00daf015c6b93f099d419ae408fa93b3.js,16.389900,7.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_5cf541d8e75faea3b646a30b7d10b5aa9c15702c.js,160.135300,20.000000
insightsportal_in_0,/content/1.0.5758.14696/images/intro/right-arrow1.png,6.121200,1.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/standardmetadatacontainer.js,2.485900,1.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/oss/jszip.js,3.287000,1.000000
insightsportal_in_0,/content/1.0.5758.14696/scripts/internalprogram.js,1.972600,1.000000
insightsportal_in_0,/content/1.0.5756.21123/scripts/program.js,2.157000,1.000000
insightsportal_in_0,/content/1.0.5758.14696/scripts/shared/loadtimelist.js,1.993400,1.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/jquery.base64.min.js,1.858600,1.000000
insightsportal_in_0,/portalredirection/openresourceinportal,50112.074300,37.000000
insightsportal_in_0,/content/1.0.5756.21123/scripts/continuousexport/datamodels/continuousexporteventtypeshelper.js,2.331200,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_d60616eed8b5920fd185c8f8a30df989aff46fb7.js,3.351800,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_0ad0a5d03b8342012c84ca35ce111b02cedf7fdb.js,3.894200,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_5c8f7fcd9a778e58e596098f5b64eb3f92379c41.js,14.453500,6.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_3da71fd45b8e289aa30b39654bc8a478d6476e5a.js,2.239500,1.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_4eac16fb80b0b10b5c25b068e3580e72ff91a044.js,4.201700,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_170d2a353ad2e09cc9fd311955f72fc6abb72793.js,2.225800,1.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/datamodels/webtestresourceid.js,3.171700,2.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_1ef86bfab6a91e8c26491a585a21910ccfc5e0e1.js,1.750400,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_83fab0d482dcdd07664439c8bf814b635dc2523b.js,63.065100,28.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_f23a537a94a62e7f61f40a7eac4134e18d90c6db.js,21.792400,13.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_2d384ee9bb02b1d3bfb9a09105d1acb07e519727.js,1.504200,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_b4551afec555231e8bce9c67a09ddc83391e85e3.js,29.674100,22.000000
insightsportal_in_0,/favicon.ico,169.130700,14.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_c57630bdd9be73709b34cdbb8fc3816a34ca5056.js,5.517000,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_009d91d079c5490521be160255695b2a86ecdb6c.js,28.710400,20.000000
insightsportal_in_0,/content/1.0.5758.14696/scripts/shared/commoncontrols/datamodels/groupingdefinition.js,2.055600,1.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_2e3b49a7917b34e9f4c2933dac1158bf7ce045f6.js,55.110700,9.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_49d22d547fab2bac54b8620a16a6ebd58ded83f2.js,12.021200,5.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_aefe9e3844c41e1b352910b152097a0e31652a5a.js,4.669100,2.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/insightstelemetry.js,3.767800,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_beadba0b078f1d31f241859a33dac7e8f034fbb4.js,1.755900,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_dcfa6231b98146d0ee945a11dce1f3381b82786f.js,57.911800,32.000000
insightsportal_in_0,/content/1.0.5758.14696/scripts/shared/componentmetadatacache.js,1.930000,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_7e70a1df47a6ef158a10b76f247084a205ffad6f.js,12.423900,6.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_8bbbdb669bf63428a64d0e480eae220ea4a8602c.js,22.660400,8.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/howyouloadextension.js,3.280400,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_105c0f80261b5e67fe3b61de0cfd57daf819ca54.js,11.625900,5.000000
insightsportal_in_0,/content/1.0.5758.14696/scripts/shared/queryutils.js,2.315500,1.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_42cffa4caa7b0bc74407acd69d1eb23d97dd4e87.js,20.900700,8.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_b6898770e58d830b0bc8b5cbed21bbb34181788a.js,18.063600,10.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_50381eac8e75d1684c040801db0c3a54eac9c83a.js,183.899200,8.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/stringmaputils.js,3.775100,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_a336a5cd339240888457ffa09087d9ed263c19cc.js,2.295200,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_f4665436e1caa95296ef105561c0c535ef024203.js,12.571600,3.000000
insightsportal_in_0,/staticcontent/chartdefs/common/performances/serverperformancetimelinemetrics.json,419.759700,104.000000
insightsportal_in_0,/content/1.0.5759.25406/scripts/oss/jszip.js,119.587100,20.000000
insightsportal_in_0,/staticcontent/chartdefs/server/aspnetserversdrillthrumetrics.json,43.325700,11.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_46bb7b1ec06082f68eb69b00ac7d4c5b5aabd87d.js,1.432500,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_fecbc0b88fb057ee6c65fd21b1c58a258811448c.js,50.744600,28.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_f6b6d6a954ecc4b481fe42d860506834acf8beb2.js,28.755900,13.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/overview/viewmodels/refreshbladecommand.js,5.062500,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_97559eee78a329b1bec28f9ee0b473eb66df5644.js,1.353000,1.000000
insightsportal_in_0,/staticcontent/chartdefs/common/sessions/usage_l1_sessionsmetrics.json,89.513800,35.000000
insightsportal_in_0,/content/1.0.5758.14696/scripts/shared/unithelper.js,2.008200,1.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/datamodels/metadatacollection.js,6.446300,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_40c83cfaeeef9bd1d0f4bc5446bbab445e12bfa5.js,52.770200,34.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_454648d6c1b16ddb1ccce0f58abee1205af96dd1.js,6.100700,3.000000
insightsportal_in_0,/ibizaenvironment/getenvironmentshellversions,3614.641200,1448.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/_generated/manifest.js,6.760000,3.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/search/viewmodels/relateddetailspartviewmodel.js,2.429000,1.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_2a8a6d17399950448e2f43121b17174c7dc06bc5.js,7.520800,3.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_928a3ac041c40d29a70744c1adcefea57a2d7984.js,1.713300,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_3d8ce1afc3e18b721102a40a2959e106fbe398a3.js,4.180800,2.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_014b00573c13440aa0c71554f5049d0d8c7bf43f.js,23.782900,12.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_c01d8db24811480edd03baa3d47afa4930ce9ae9.js,41.009200,30.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/shared/commoncontrols/datamodels/segmentationseriesquery.js,5.631600,1.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_43f70d50c5455d220127f82f9bb962e453a23132.js,48.109200,8.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_17c81504901de575efd3487841201f16fb502d67.js,148.798800,13.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_582165d1b2a0acd2b39d57c86082a600bbf71814.js,12.394500,8.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_aa3de3124a7e9c0ce29dce7717b5279608d104b5.js,35.075100,23.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/dateutils.js,3.355900,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_caee41a3e13af6b9e33a48d2aff72be809c5b5b6.js,1.352800,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_a9cc0002c64e74330792c81ec781866f51d999fd.js,15.292000,9.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_7e0f0b60c156d73e25008b28727bbf5d2449d5d1.js,58.137500,29.000000
insightsportal_in_0,/content/1.0.5758.14696/scripts/shared/componentidcache.js,2.024900,1.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/shared/transformhelper.js,2.093200,1.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/webtests/webtestsarea.js,2.397000,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_0ab3e49a7e0fe3d5ec46273cf12279e57f9f8fba.js,29.841800,22.000000
insightsportal_in_0,/content/1.0.5758.14696/scripts/_generated/manifest.js,2.537400,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_c5968bb052e295dd55b766ac9758e1b8c4bb5844.js,20.627800,15.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_e2082c93f3aa82a597e1b6f6771d630964dc343f.js,66.351000,44.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_6b61367130da17667463f8ab7e93436e1333a9ea.js,61.661100,34.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_c9eccd0b6ae854dcd3a81ce75a68e2c99da0b937.js,40.804100,27.000000
insightsportal_in_0,/content/1.0.5756.21123/scripts/shared/profiler.js,3.076500,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_d02de04355ed89d0bda14bb90aa0a6435c8b0122.js,2.328100,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_a71cc1f6162308c4ace11718a1fa55e9a9e03ad3.js,1.265500,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_72e7c1490408d552775ff9ceadd715666866455e.js,44.722700,26.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_6bf14abb85b24c8766bd3b5586955ed387b41b5f.js,2.697700,2.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_9fb72589f36804b5da7452e0627838058b59c144.js,19.995200,9.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_a4ae60ee55c0c373b6ba66b406f8f881d714caa1.js,3.237200,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_84c02a4effc27781e26637f92c8e691940d28c46.js,4.126400,2.000000
insightsportal_in_0,/content/1.0.5758.14696/scripts/shared/identifier.js,1.917000,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_81947b414c0b502782dc2b305c7ef9a81ebadd5e.js,1.892400,1.000000
insightsportal_in_0,/api/webtest,1893.415500,2.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_f41469e6098796442e0ab9359bc7aa62553624d6.js,23.252500,9.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/shared/datamodels/metricrulemetricbuilder.js,2.144100,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_90725fc85a99503930ddbdc997aad48ad08b9863.js,25.777000,17.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_2cfd33ed480b7620e7e65ac548f54f7041abdb4d.js,64.599200,38.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_9acd5db05e910294f446f06f6df935908d9b4ae3.js,15.298100,11.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/loadaisdk.js,1.675700,1.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/overview/viewmodels/favoritesbladeviewmodel.js,2.562000,1.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/msportal.azure.js,3.167100,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_b1190dacf8e16ba62afeda14881669851cebf499.js,40.455800,28.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/shared/datamodels/eventtype.js,2.456200,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_0cb3647b86c3a21c5caf963535862703c34e9624.js,5.237100,2.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/clientsidemetadata.js,2.634600,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_09c8e0c4500912868a362deaa2f3a229cbe6f818.js,4.664200,2.000000
insightsportal_in_0,/content/1.0.5750.22109/images/intro/requests.png,4.266100,1.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/nodatahelper.js,3.860800,2.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/overview/viewmodels/aspnetoverviewbladeviewmodel.js,4.033100,1.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_540281e491c8ff0ea36360e0a526c8365837b68d.js,220.118100,41.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/router.js,2.093700,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_046981e1a01da74ddc8e958a322daa78faf318bc.js,232.829200,25.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_1370640a3ccfeb27a33e202f8bdade770fd0beeb.js,103.294100,8.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/unithelper.js,5.194100,1.000000
insightsportal_in_0,/.well-known/dnt-policy.txt,228.989100,6.000000
insightsportal_in_0,/content/dynamic/uxfxerrorcss_823d408395e9e07e20a601210716990707ec2de8.css,2.055300,1.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/shared/datamodels/attributemetadataresult.js,1.965100,1.000000
insightsportal_in_0,/content/1.0.5750.22109/scripts/shared/commoncontrols/datamodels/appinsightsgriddatanavigator.js,2.138400,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_56fc54b0282eb0c4e3e7367a64b5efeb9fa35919.js,1.673300,1.000000
insightsportal_in_0,/content/1.0.5756.21123/scripts/shared/urlhelper.js,1.288100,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_0aacef0d2a8206dee04b114fbc974d2b30672a13.js,37.353300,26.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_0aee6c75440e08d01b0ed3249019663834d10870.js,57.197200,11.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_123d60fef9a7c4e4379526db3a997a0516c6c745.js,4.927800,3.000000
insightsportal_in_0,/content/1.0.5760.27873/scripts/shared/constants.js,5.166800,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_df586111d3412a9cc653909c7475661b9e73f75a.js,49.506300,14.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_941444017765f2b0773ac4eb49e4a43364428736.js,1.622600,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_bb8a8e5810a97dc225506675014173196fd73cc9.js,3.357100,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_8a43644adc2a4f7e24383d850f2319ecff17af2c.js,29.898000,17.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_a9dcb4292cf1dba32964a4cd8cb8e06d229e0fb7.js,4.011200,1.000000
insightsportal_in_0,/content/1.0.5749.19866/scripts/knockout-mapping.js,2.263400,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_8ff847deb6665396d8d182ecbfef5bcad2ae5c00.js,2.437500,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_92a1a9553ac29c0b607a57440b2758e9f22bf2b6.js,45.939800,32.000000
insightsportal_in_0,/content/dynamic/amdresourcedefinition_91cc9a9ac2b25fb75484316246e94d8fbdd05c55.js,47.193800,6.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_fe84371b3cefef809a09ceda6cd74fa0f4168c57.js,323.853600,3.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_c729f557d6673155190117e15247025105be0602.js,2.790400,2.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_0ea245ab70934884725d80071a9e4bc60ef87633.js,2.028600,1.000000
insightsportal_in_0,/content/dynamic/amdbundledefinition_2dd8c9e60088d27e856541297d23215ecc5bdc3c.js,3.674700,2.000000
